ballotID,precinctPortion,ballot_type,countingGroup,precinct,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10
01673_00000_111867,117.001,Ballot 16 - Type 16,Election Day,117,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_866324,078.002,Ballot 14 - Type 14,Election Day,078,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_923071,112,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,GREGORY Z SMITH,JORGE SANCHEZ,WILLIAM BILL MATTIACE
01673_00000_605007,116,Ballot 16 - Type 16,Election Day,116,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_885241,117.001,Ballot 16 - Type 16,Election Day,117,JORGE SANCHEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_844928,105.002,Ballot 17 - Type 17,Election Day,105,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_246829,066.002,Ballot 16 - Type 16,Election Day,066,MIKE A TELLEZ,BEV COURTNEY,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_365522,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ
01673_00000_515300,059,Ballot 16 - Type 16,Election Day,059,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_431382,109.002,Ballot 17 - Type 17,Election Day,109,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,ISABELLA SOLIS,GREGORY Z SMITH,JORGE SANCHEZ,skipped,skipped
01673_00000_793576,117.001,Ballot 16 - Type 16,Election Day,117,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH
01673_00000_312517,059,Ballot 16 - Type 16,Election Day,059,MIKE A TELLEZ,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ISABELLA SOLIS,GREGORY Z SMITH,BEV COURTNEY,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ
01673_00000_521341,062,Ballot 17 - Type 17,Election Day,062,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,BEV COURTNEY,JORGE SANCHEZ,overvote,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped
01673_00000_951911,066.002,Ballot 16 - Type 16,Election Day,066,WILLIAM BILL MATTIACE,ISABELLA SOLIS,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JORGE SANCHEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO
01673_00000_265346,116,Ballot 16 - Type 16,Election Day,116,MIKE A TELLEZ,ISABELLA SOLIS,BEV COURTNEY,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ
01673_00000_097588,066.002,Ballot 16 - Type 16,Election Day,066,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_004199,059,Ballot 16 - Type 16,Election Day,059,JORGE SANCHEZ,ISABELLA SOLIS,BEV COURTNEY,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_989153,117.001,Ballot 16 - Type 16,Election Day,117,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_500282,032,Ballot 2 - Type 2,Election Day,032,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_489722,117.001,Ballot 16 - Type 16,Election Day,117,ISABELLA SOLIS,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_977772,118,Ballot 16 - Type 16,Election Day,118,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_678255,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ISABELLA SOLIS,JORGE SANCHEZ
01673_00000_597945,066.002,Ballot 16 - Type 16,Election Day,066,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_621170,118,Ballot 16 - Type 16,Election Day,118,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,GREGORY Z SMITH,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA
01673_00000_765175,059,Ballot 16 - Type 16,Election Day,059,GREGORY Z SMITH,KEN MIYAGISHIMA,JORGE SANCHEZ,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS
01673_00000_293947,026,Ballot 2 - Type 2,Election Day,026,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_279952,059,Ballot 16 - Type 16,Election Day,059,KEN MIYAGISHIMA,GREGORY Z SMITH,MIKE A TELLEZ,JORGE SANCHEZ,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS
01673_00000_532484,102,Ballot 16 - Type 16,Election Day,102,overvote,overvote,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_059935,066.002,Ballot 16 - Type 16,Election Day,066,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
01673_00000_750953,090.002,Ballot 19 - Type 19,Election Day,090,WILLIAM BILL MATTIACE,GREGORY Z SMITH,KEN MIYAGISHIMA,JORGE SANCHEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO
01673_00000_788125,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,GREGORY Z SMITH,KEN MIYAGISHIMA
01673_00000_690613,105.002,Ballot 17 - Type 17,Election Day,105,MIKE A TELLEZ,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
01673_00000_978543,105.002,Ballot 17 - Type 17,Election Day,105,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JORGE SANCHEZ,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE
01673_00000_477831,117.001,Ballot 16 - Type 16,Election Day,117,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped
00096_00000_902374,024,Ballot 19 - Type 19,Election Day,024,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped
00096_00000_153005,090.002,Ballot 19 - Type 19,Election Day,090,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped
00321_00000_756488,039,Ballot 19 - Type 19,Election Day,039,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00321_00000_459527,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped
00321_00000_440459,112,Ballot 16 - Type 16,Election Day,112,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00321_00000_808524,020.002,Ballot 28 - Type 28,Election Day,020,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH
00321_00000_422294,052,Ballot 14 - Type 14,Election Day,052,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00321_00000_625985,022.002,Ballot 19 - Type 19,Election Day,022,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,GREGORY Z SMITH,JORGE SANCHEZ
00161_00000_779312,103,Ballot 16 - Type 16,Election Day,103,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_946882,052,Ballot 14 - Type 14,Election Day,052,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_739635,057.002,Ballot 14 - Type 14,Election Day,057,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,MIKE A TELLEZ,WILLIAM BILL MATTIACE
00161_00000_431194,105.002,Ballot 17 - Type 17,Election Day,105,WILLIAM BILL MATTIACE,ISABELLA SOLIS,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JORGE SANCHEZ
00161_00000_718258,062,Ballot 17 - Type 17,Election Day,062,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_966759,049,Ballot 14 - Type 14,Election Day,049,ISABELLA SOLIS,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_584145,050,Ballot 14 - Type 14,Election Day,050,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,skipped
00161_00000_801956,050,Ballot 14 - Type 14,Election Day,050,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,MIKE A TELLEZ
00161_00000_731707,067,Ballot 16 - Type 16,Election Day,067,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_615795,109.002,Ballot 17 - Type 17,Election Day,109,WILLIAM BILL MATTIACE,BEV COURTNEY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_945497,053,Ballot 14 - Type 14,Election Day,053,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_152808,106,Ballot 16 - Type 16,Election Day,106,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_085277,025,Ballot 19 - Type 19,Election Day,025,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,GREGORY Z SMITH,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA
00161_00000_364485,033,Ballot 20 - Type 20,Election Day,033,JORGE SANCHEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,KEN MIYAGISHIMA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,WILLIAM BILL MATTIACE
00161_00000_620355,039,Ballot 19 - Type 19,Election Day,039,KEN MIYAGISHIMA,GREGORY Z SMITH,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_344334,068,Ballot 20 - Type 20,Election Day,068,KEN MIYAGISHIMA,BEV COURTNEY,WILLIAM BILL MATTIACE,ISABELLA SOLIS,MIKE A TELLEZ,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ
00161_00000_529860,083.002,Ballot 20 - Type 20,Election Day,083,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_241008,027,Ballot 2 - Type 2,Election Day,027,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,GREGORY Z SMITH,MIKE A TELLEZ,JORGE SANCHEZ,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA
00161_00000_516505,057.002,Ballot 14 - Type 14,Election Day,057,GREGORY Z SMITH,JORGE SANCHEZ,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_904694,071,Ballot 14 - Type 14,Election Day,071,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_583831,102,Ballot 16 - Type 16,Election Day,102,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,BEV COURTNEY,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00161_00000_697325,113.001,Ballot 20 - Type 20,Election Day,113,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_244197,069,Ballot 20 - Type 20,Election Day,069,KEN MIYAGISHIMA,ISABELLA SOLIS,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,GREGORY Z SMITH,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY
00161_00000_717302,083.002,Ballot 20 - Type 20,Election Day,083,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_450901,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_683620,056.002,Ballot 14 - Type 14,Election Day,056,KEN MIYAGISHIMA,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_092935,023,Ballot 19 - Type 19,Election Day,023,MIKE A TELLEZ,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_064237,109.002,Ballot 17 - Type 17,Election Day,109,KEN MIYAGISHIMA,MIKE A TELLEZ,GREGORY Z SMITH,ISABELLA SOLIS,WILLIAM BILL MATTIACE,BEV COURTNEY,JESUSITA DOLORES LUCERO,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ
00161_00000_901500,089,Ballot 2 - Type 2,Election Day,089,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_418010,052,Ballot 14 - Type 14,Election Day,052,JORGE SANCHEZ,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,ALEXANDER PAIGE FRESQUEZ,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,BEV COURTNEY,GREGORY Z SMITH
00161_00000_303714,052,Ballot 14 - Type 14,Election Day,052,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_197140,048,Ballot 20 - Type 20,Election Day,048,ISABELLA SOLIS,MIKE A TELLEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_575740,066.002,Ballot 16 - Type 16,Election Day,066,KEN MIYAGISHIMA,GREGORY Z SMITH,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,WILLIAM BILL MATTIACE
00161_00000_097391,070,Ballot 20 - Type 20,Election Day,070,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,JORGE SANCHEZ,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped
00161_00000_952663,062,Ballot 17 - Type 17,Election Day,062,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_751258,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_703606,112,Ballot 16 - Type 16,Election Day,112,KEN MIYAGISHIMA,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_558377,061,Ballot 16 - Type 16,Election Day,061,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,WILLIAM BILL MATTIACE,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_488163,059,Ballot 16 - Type 16,Election Day,059,JESUSITA DOLORES LUCERO,GREGORY Z SMITH,KEN MIYAGISHIMA,ISABELLA SOLIS,WILLIAM BILL MATTIACE,MIKE A TELLEZ,BEV COURTNEY,EUGENIA (GINA) MONTOYA ORTEGA,ALEXANDER PAIGE FRESQUEZ,JORGE SANCHEZ
00161_00000_991422,069,Ballot 20 - Type 20,Election Day,069,GREGORY Z SMITH,JESUSITA DOLORES LUCERO,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_598083,030,Ballot 2 - Type 2,Election Day,030,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,MIKE A TELLEZ,GREGORY Z SMITH,ALEXANDER PAIGE FRESQUEZ,BEV COURTNEY,ISABELLA SOLIS,JORGE SANCHEZ,JESUSITA DOLORES LUCERO
00161_00000_352647,069,Ballot 20 - Type 20,Election Day,069,JORGE SANCHEZ,EUGENIA (GINA) MONTOYA ORTEGA,MIKE A TELLEZ,GREGORY Z SMITH,ISABELLA SOLIS,BEV COURTNEY,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00161_00000_159375,007.002,Ballot 14 - Type 14,Election Day,007,EUGENIA (GINA) MONTOYA ORTEGA,ISABELLA SOLIS,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_691818,007.002,Ballot 14 - Type 14,Election Day,007,ISABELLA SOLIS,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00161_00000_788772,029,Ballot 2 - Type 2,Election Day,029,KEN MIYAGISHIMA,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_454184,043,Ballot 20 - Type 20,Election Day,043,EUGENIA (GINA) MONTOYA ORTEGA,BEV COURTNEY,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_084780,104.002,Ballot 14 - Type 14,Election Day,104,GREGORY Z SMITH,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_745810,007.002,Ballot 14 - Type 14,Election Day,007,WILLIAM BILL MATTIACE,BEV COURTNEY,MIKE A TELLEZ,JESUSITA DOLORES LUCERO,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,KEN MIYAGISHIMA
00161_00000_578227,062,Ballot 17 - Type 17,Election Day,062,GREGORY Z SMITH,MIKE A TELLEZ,BEV COURTNEY,WILLIAM BILL MATTIACE,JESUSITA DOLORES LUCERO,JORGE SANCHEZ,skipped,skipped,skipped,skipped
00161_00000_239886,053,Ballot 14 - Type 14,Election Day,053,JORGE SANCHEZ,KEN MIYAGISHIMA,BEV COURTNEY,WILLIAM BILL MATTIACE,GREGORY Z SMITH,ISABELLA SOLIS,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ
00161_00000_937206,056.002,Ballot 14 - Type 14,Election Day,056,GREGORY Z SMITH,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_343978,050,Ballot 14 - Type 14,Election Day,050,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_123057,067,Ballot 16 - Type 16,Election Day,067,KEN MIYAGISHIMA,ISABELLA SOLIS,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_573515,113.001,Ballot 20 - Type 20,Election Day,113,GREGORY Z SMITH,ISABELLA SOLIS,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_757645,059,Ballot 16 - Type 16,Election Day,059,KEN MIYAGISHIMA,EUGENIA (GINA) MONTOYA ORTEGA,GREGORY Z SMITH,JORGE SANCHEZ,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_386281,091,Ballot 20 - Type 20,Election Day,091,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_490625,031,Ballot 2 - Type 2,Election Day,031,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_040423,078.002,Ballot 14 - Type 14,Election Day,078,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_919216,055.002,Ballot 14 - Type 14,Election Day,055,KEN MIYAGISHIMA,GREGORY Z SMITH,JORGE SANCHEZ,ALEXANDER PAIGE FRESQUEZ,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_600542,102,Ballot 16 - Type 16,Election Day,102,KEN MIYAGISHIMA,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_705239,024,Ballot 19 - Type 19,Election Day,024,EUGENIA (GINA) MONTOYA ORTEGA,KEN MIYAGISHIMA,WILLIAM BILL MATTIACE,JORGE SANCHEZ,MIKE A TELLEZ,GREGORY Z SMITH,ISABELLA SOLIS,ALEXANDER PAIGE FRESQUEZ,skipped,skipped
00161_00000_835935,007.002,Ballot 14 - Type 14,Election Day,007,EUGENIA (GINA) MONTOYA ORTEGA,JESUSITA DOLORES LUCERO,BEV COURTNEY,ISABELLA SOLIS,JORGE SANCHEZ,GREGORY Z SMITH,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,WILLIAM BILL MATTIACE,KEN MIYAGISHIMA
00161_00000_165580,055.002,Ballot 14 - Type 14,Election Day,055,JORGE SANCHEZ,KEN MIYAGISHIMA,MIKE A TELLEZ,GREGORY Z SMITH,EUGENIA (GINA) MONTOYA ORTEGA,skipped,skipped,skipped,skipped,skipped
00161_00000_754717,067,Ballot 16 - Type 16,Election Day,067,KEN MIYAGISHIMA,ALEXANDER PAIGE FRESQUEZ,GREGORY Z SMITH,skipped,skipped,skipped,skipped,skipped,skipped,skipped
00161_00000_846704,094,Ballot 20 - Type 20,Election Day,094,KEN MIYAGISHIMA,GREGORY Z SMITH,BEV COURTNEY,JORGE SANCHEZ,ISABELLA SOLIS,MIKE A TELLEZ,ALEXANDER PAIGE FRESQUEZ,JESUSITA DOLORES LUCERO,WILLIAM BILL MATTIACE,EUGENIA (GINA) MONTOYA ORTEGA
